id,Date,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeRef,AwayRef,CrewChief,BookieHomeOdds,BookieAwayOdds,OpeningSpread,ClosingSpread,OverUnder,HomeFGA,HomeFTA,HomeOREB,HomeTOV,HomeMIN,HomeFGM,HomeFG3M,HomeFTM,HomeDREB,HomePF,AwayFGA,AwayFTA,AwayOREB,AwayTOV,AwayMIN,AwayFGM,AwayFG3M,AwayFTM,AwayDREB,AwayPF,HomePossessions,HomePace,AwayPossessions,AwayPace,HomePtsScored,HomePtsConceded,AwayPtsScored,AwayPtsConceded,IsFanduelOdds,OverOdds,UnderOdds,Season,Home_Elo_Before,Away_Elo_Before,Home_Days_Rest,Home_Back_To_Back,Home_Three_In_Four,Home_Game_Number_In_Season,Home_Travel_Miles_7d,Home_Timezone_Changes_7d,Home_Fatigue_Score,Home_Offensive_Rating_EMA_5,Home_Defensive_Rating_EMA_5,Home_eFG%_EMA_5,Home_TOV%_EMA_5,Home_ORB%_EMA_5,Home_FT_Rate_EMA_5,Home_Pace_EMA_5,Home_Offensive_Rating_EMA_10,Home_Defensive_Rating_EMA_10,Home_eFG%_EMA_10,Home_TOV%_EMA_10,Home_ORB%_EMA_10,Home_FT_Rate_EMA_10,Home_Pace_EMA_10,Away_Days_Rest,Away_Back_To_Back,Away_Three_In_Four,Away_Game_Number_In_Season,Away_Travel_Miles_7d,Away_Timezone_Changes_7d,Away_Fatigue_Score,Away_Offensive_Rating_EMA_5,Away_Defensive_Rating_EMA_5,Away_eFG%_EMA_5,Away_TOV%_EMA_5,Away_ORB%_EMA_5,Away_FT_Rate_EMA_5,Away_Pace_EMA_5,Away_Offensive_Rating_EMA_10,Away_Defensive_Rating_EMA_10,Away_eFG%_EMA_10,Away_TOV%_EMA_10,Away_ORB%_EMA_10,Away_FT_Rate_EMA_10,Away_Pace_EMA_10,Home_Net_Rating_EMA_5,Away_Net_Rating_EMA_5,Home_Net_Rating_EMA_10,Away_Net_Rating_EMA_10,Home_Missing_Usage_Pct,Away_Missing_Usage_Pct,Home_Missing_Net_Rating,Away_Missing_Net_Rating,Home_Missing_PIE,Away_Missing_PIE,Home_Missing_Minutes_Pct,Away_Missing_Minutes_Pct,Home_Injured_Players_Count,Away_Injured_Players_Count,Home_Talent_Floor,Away_Talent_Floor,Ref_Pts_EMA,Ref_Fouls_EMA,Ref_HomeWin_EMA,Prob_Home,Poly_Prob_Home,Market_Disagreement,Net_Rating_Diff_5,eFG%_Diff_5,TOV%_Diff_5,ORB%_Diff_5,FT_Rate_Diff_5,Net_Rating_Diff_10,eFG%_Diff_10,TOV%_Diff_10,ORB%_Diff_10,FT_Rate_Diff_10,Rest_Diff,Missing_Usage_Diff,Talent_Floor_Diff,Travel_Miles_Diff,Fatigue_Score_Diff,H2H_Bias,Expected_Pace,Home_Expected_Pts,Away_Expected_Pts,Expected_Game_Total,Ref_Foul_Impact,Ref_FreeThrow_Rate,Combined_Fatigue_Score,Home_Win,Score_Diff
222,2019-06-04,Seattle Storm,Minnesota Lynx,84,77,Billy Smith,Michael Price,Maj Forsberg,1.4,2.98,-8.5,-6.0,155.0,54.0,16.0,8.0,20.0,200.0,32.0,7.0,13.0,20.0,16.0,57.0,13.0,3.0,15.0,200.0,29.0,8.0,11.0,14.0,15.0,73.88,73.88,73.88,73.88,84,77,77,84,0,,,2019,1584.3686468474805,1535.173267751002,3.0,0.0,0.0,5,4620.9519011148595,6.0,2.2604752194110307,100.5784351561809,91.00685976607991,0.4900014257786347,0.15061255449616073,0.256977598307804,0.1826845451558491,81.83121688514979,102.8387050094642,92.9735797171012,0.5025957615333536,0.14778559419112,0.24896306643017768,0.1876287789637749,81.35760338561877,3.0,0.0,0.0,4,2539.557645306272,2.0,1.8866942038307817,100.89506458060414,98.174682849991,0.5085396948488885,0.17418261687287045,0.3020547021039605,0.18893524751686863,79.29449379808376,100.50697726487887,98.87668022174606,0.5034619081470584,0.1663462454641652,0.2913155859392059,0.1840511163302016,79.53304807511421,9.571575390100989,2.7203817306131413,9.865125292363004,1.6302970431328134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27,14.63,156.0271315056909,34.46240421669531,0.4514631132728971,0.6803652968036529,0.6803652968036529,0.0,6.851193659487848,-0.0185382690702538,-0.02357006237670972,-0.04507710379615654,-0.0062507023610195445,8.23482824923019,-0.0008661466137047658,-0.01856065127304521,-0.04235251950902824,0.0035776626335732864,0.0,0.0,5.639999999999999,2081.3942558085873,0.373781015580249,0.5,80.88272726680616,82.24438595535693,75.58081162030469,157.8251975756616,-3.5375957833046883,4.527457958244364,4.147169423241812,1,7
223,2019-06-05,Washington Mystics,Chicago Sky,103,85,Kevin Fahy,Tiara Cruse,Ashley Gloss,1.43,2.84,-5.0,-5.5,155.5,86.0,8.0,16.0,12.0,200.0,43.0,13.0,4.0,19.0,10.0,68.0,14.0,12.0,19.0,200.0,34.0,6.0,11.0,20.0,11.0,83.34,83.34,83.34,83.34,103,85,85,103,0,,,2019,1548.6488513433137,1470.9070996046391,4.0,0.0,0.0,3,316.5478847990977,0.0,0.06330957695981954,107.61612949241803,97.81201530633405,0.5230064754975539,0.1267153549383902,0.26361621970735954,0.17069728217400215,76.67656715284343,105.8593481914562,96.04791898006907,0.5108409588878781,0.12349171300558234,0.24819437749236598,0.18496912183008646,75.857995218766,4.0,0.0,0.0,3,948.1067222188709,1.0,0.6644455469690829,103.54190446183068,103.6533146846456,0.5342434729018989,0.1615227537533091,0.2189291731785529,0.1888603606514111,82.92254345101969,103.10076498985184,104.02400126286685,0.5270520425896565,0.1599395297239971,0.22879360751499067,0.1984509968479754,82.83314442933575,9.804114186083979,-0.11141022281491075,9.811429211387136,-0.9232362730150072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79,19.66,179.92681033108633,41.39524169456142,0.8515022033000653,0.6651053864168619,0.6651053864168619,0.0,9.91552440889889,-0.011236997404345028,-0.0348073988149189,0.044687046528806645,-0.018163078477408945,10.734665484402143,-0.016211083701778484,-0.036447816718414766,0.019400769977375304,-0.013481875017888945,0.0,0.0,2.129999999999999,-631.5588374197732,-0.6011359700092633,1.0,78.54445342594882,86.49246853991772,77.77953980331867,164.2720083432364,3.3952416945614203,4.3465567417899145,0.7277551239289024,1,18
224,2019-06-06,Minnesota Lynx,Phoenix Mercury,58,56,Amy Bonner,Kurt Walker,Eric Brewton,2.72,1.47,2.0,5.0,165.5,62.0,4.0,9.0,18.0,200.0,25.0,5.0,3.0,26.0,17.0,57.0,8.0,7.0,17.0,200.0,21.0,6.0,8.0,18.0,16.0,71.64,71.64,71.64,71.64,58,56,56,58,0,,,2019,1527.9532124200555,1520.2202636469272,2.0,0.0,0.0,5,3930.826211886144,4.0,2.092707016909631,102.68331878131804,100.85460718442066,0.5275870171967811,0.17633505286568438,0.26967315905422856,0.18823503886512716,78.266530146933,101.71237558129312,99.50496841194416,0.5152538373009654,0.16917281909210063,0.2778123656106537,0.18508082668803963,78.96462027630784,6.0,0.0,0.0,3,2392.9851835113304,2.0,1.4377066531815008,111.50144828596963,103.13926667797385,0.5590154489721886,0.1529875233140098,0.2481294639761978,0.2388617051126894,80.57097926678065,110.32401374200843,103.40134657522171,0.5448624978804537,0.14730113292853753,0.2491453556337981,0.24966888043981328,80.87173135417694,1.828711596897378,8.36218160799578,2.2074071693489543,6.922667166786724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63,25.23,181.5564948075476,38.2579774594213,0.93618130403729,0.35083532219570407,0.35083532219570407,0.0,-6.533470011098402,-0.03142843177540744,0.023347529551674573,0.02154369507803075,-0.050626666247562235,-4.715259997437769,-0.0296086605794883,0.02187168616356311,0.02866700997685559,-0.06458805375177365,-4.0,0.0,-10.6,1537.8410283748135,0.6550003637281301,0.6666666666666666,79.82506946837701,83.95359490854786,87.63026499943427,171.58385990798212,0.2579774594212978,4.7455840430738085,3.5304136700911317,1,2
225,2019-06-06,Atlanta Dream,Las Vegas Aces,69,92,Fatou Cissoko-Stephens,Sarah Williams,Jeff Smith,1.24,4.14,-11.0,-9.0,163.5,72.0,19.0,9.0,15.0,200.0,24.0,5.0,16.0,24.0,15.0,76.0,11.0,12.0,20.0,200.0,39.0,7.0,7.0,35.0,22.0,87.6,87.6,87.6,87.6,69,92,92,69,0,,,2019,1553.6157006184246,1470.209236081612,5.0,0.0,0.0,4,1084.5959372324571,0.0,0.6326809633856,103.41259476662604,99.95811379160862,0.49226909831134974,0.1314691676381405,0.2567365762209516,0.22845020705395092,82.42033839103323,104.64677332099478,97.71392172623,0.4989312409068025,0.1337650329883187,0.2608943499105265,0.23261152634311674,82.42847414975282,4.0,0.0,0.0,4,2254.3269362195315,5.0,1.8299170683839894,100.1784909777432,101.63954775318462,0.47822629672030026,0.14277804767903673,0.26845691554867523,0.21144569509825037,82.43598533642765,99.99025396400064,100.49354972944307,0.4744364996428624,0.13360318951670616,0.26289196446898233,0.21707062607508235,80.93478260987823,3.454480975017418,-1.4610567754414205,6.932851594764784,-0.5032957654424308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,24.47,177.79590490049094,41.28172564782311,0.8432957461140164,0.7695167286245352,0.7695167286245352,0.0,4.915537750458839,0.01404280159104948,-0.011308880040896224,-0.01172033932772365,0.017004511955700546,7.436147360207215,0.024494741263940134,0.00016184347161254942,-0.001997614558455818,0.015540900268034397,1.0,0.0,2.8800000000000026,-1169.7309989870744,-1.1972361049983893,1.0,83.39163295217764,87.69735743443084,81.47729336878358,169.17465080321443,3.2817256478231087,4.306890253289691,2.4625980317695895,0,-23
226,2019-06-06,Connecticut Sun,Los Angeles Sparks,89,77,Tiara Cruse,Robert Hussey,Brandon Enterline,1.85,1.96,1.5,-0.5,164.0,73.0,20.0,14.0,19.0,200.0,34.0,4.0,17.0,24.0,12.0,66.0,12.0,7.0,23.0,200.0,29.0,8.0,11.0,18.0,18.0,87.03999999999999,87.03999999999999,87.03999999999999,87.03999999999999,89,77,77,89,0,,,2019,1556.2991081778218,1516.0763902321778,4.0,0.0,0.0,5,5093.146575810881,6.0,2.731321854396061,104.35477379186078,93.60797860121053,0.4945120091254871,0.132402194109764,0.27740380732976444,0.2289159880535725,82.84163212868447,106.68355794781516,95.43558882065412,0.509385139976155,0.13358557067861307,0.2870921572484778,0.21434871965556201,82.07804095111953,2.0,0.0,0.0,4,2789.4898905369246,3.0,0.9610506783285698,96.50930727132227,93.59833369239378,0.44287838613174857,0.12921303236277057,0.25737788735174677,0.19938595314935487,81.71154321704898,98.3460341239194,95.30100484988772,0.4602920339163572,0.12967144848286333,0.24895844169648565,0.19369762201888613,80.41166528292594,10.746795190650246,2.910973578928491,11.247969127161042,3.045029274031677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,22.51,164.41283408398522,39.08096242337927,0.23701813446827097,0.5144356955380577,0.5144356955380577,0.0,7.835821611721755,0.051633622993738526,0.0031891617469934352,0.02002591997801767,0.029530034904217628,8.202939853129365,0.049093106059797775,0.003914122195749742,0.03813371555199216,0.020651097636675886,2.0,0.0,-2.34,2303.656685273956,1.770271176067491,0.75,82.5003994504964,83.87857087877894,77.43249622975597,161.31106710853493,1.080962423379269,4.206979097214815,3.692372532724631,1,12
227,2019-06-07,New York Liberty,Washington Mystics,85,94,Kevin Fahy,Jeffrey Smith,Isaac Barnett,3.28,1.34,9.5,7.0,168.0,72.0,11.0,10.0,17.0,200.0,33.0,9.0,10.0,25.0,25.0,67.0,28.0,9.0,9.0,200.0,30.0,7.0,27.0,20.0,13.0,81.58,81.58,81.58,81.58,85,94,94,85,0,,,2019,1369.6434825555316,1555.1293285049385,3.0,0.0,0.0,4,1293.7651137923822,0.0,0.2541324330663608,95.09853834361085,104.7527714838848,0.4642522081907644,0.15612584995456438,0.27433517990070944,0.20220546007959805,81.66661325228394,95.13012694299579,104.51283878215477,0.4728146929884469,0.16082312757452577,0.2664622478546065,0.19369426864934458,81.46139097919963,2.0,0.0,0.0,4,521.2974031670328,0.0,0.24997064476780623,110.20729412585156,98.55765057700908,0.5309793487103686,0.12483462090183592,0.2924565396900757,0.15024688064374736,77.7361769182175,107.26911918856486,96.79685576220906,0.5160364265737128,0.12326399945381092,0.26608864896343665,0.17206896208966568,76.56682324963148,-9.654233140273945,11.649643548842477,-9.382711839158986,10.472263426355795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,21.79,156.23857733369448,35.84895908331777,0.254063071981528,0.29004329004329005,0.29004329004329005,0.0,-21.30387668911642,-0.06672714051960416,0.031291229052728464,-0.018121359789366243,0.051958579435850694,-19.85497526551478,-0.04322173358526593,0.03755912812071485,0.00037359889116983513,0.021625306559678897,1.0,0.0,-11.649999999999999,772.4677106253494,0.0041617882985545696,0.0,77.96549905966879,71.79294848432275,87.4071222436966,159.20007072801934,-2.151040916682227,4.358244639352814,0.5041030778341671,0,-9
228,2019-06-07,Indiana Fever,Dallas Wings,79,64,Kurt Walker,Jenna Reneau,Roy Gulbeyan,1.43,2.84,-7.0,-5.5,165.0,68.0,21.0,10.0,11.0,200.0,28.0,3.0,20.0,29.0,16.0,71.0,14.0,12.0,12.0,200.0,25.0,1.0,13.0,20.0,18.0,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,79,64,64,79,0,,,2019,1420.6482315507803,1454.1897215902895,6.0,0.0,0.0,4,746.9518146766864,0.0,0.10670740209666948,102.15782099347734,104.3556561763842,0.4942339160110214,0.12169455976727445,0.2574554145033411,0.19290283593397567,81.31811265340099,99.27529847273259,104.70700941903509,0.47657486297248725,0.12263741673684683,0.2521200114302073,0.18945320428045132,80.91959367724898,6.0,0.0,0.0,3,1516.8549008973373,2.0,0.8843567314040568,97.9593562414351,105.6603400925409,0.45021415176349366,0.13638189351111876,0.33286604687053883,0.19583886607696616,80.64665372867387,100.61394656292511,106.92603537662096,0.4660915218310283,0.1396005219046265,0.3318184947682056,0.20942380983234984,80.93527703464599,-2.197835182906857,-7.7009838511058035,-5.431710946302502,-6.312088813695851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,11.22,176.56506292268946,48.4953738784572,0.8500135035837753,0.6651053864168619,0.6651053864168619,0.0,5.503148668198946,0.04401976424752774,-0.014687333743844316,-0.07541063236719775,-0.0029360301429904867,0.8803778673933493,0.010483341141458935,-0.016963105167779657,-0.07969848333799828,-0.01997060555189853,0.0,0.0,-0.3000000000000007,-769.903086220651,-0.7776493293073873,0.3333333333333333,81.86562164748918,86.90129127333235,86.24531329483834,173.1466045681707,10.495373878457201,3.6408632905187464,0.9910641335007263,1,15
229,2019-06-08,Minnesota Lynx,Los Angeles Sparks,85,89,Randy Richardson,Jeffrey Smith,Tim Greene,2.09,1.75,2.5,1.5,165.0,67.0,26.0,13.0,21.0,200.0,29.0,7.0,20.0,28.0,15.0,74.0,17.0,12.0,16.0,200.0,32.0,9.0,16.0,21.0,21.0,85.96000000000001,85.96000000000001,85.96000000000001,85.96000000000001,85,89,89,85,0,,,2019,1536.3066517357138,1508.616369616384,2.0,0.0,0.0,6,3930.826211886144,4.0,0.9063813737736626,98.6926968332123,96.62667159073669,0.5118706943378449,0.1834882098809265,0.28204638657855136,0.1587558000705025,76.99615922601238,99.46863067516502,97.19351415439314,0.5074836265927833,0.17461748366998134,0.28380519806814286,0.1700694551506578,78.16784205801605,2.0,0.0,0.0,5,3651.1575482429434,4.0,1.617249609536488,95.01718265535848,95.814863620837,0.45319890033716137,0.15004442657948974,0.2508165518029097,0.19399282982430982,82.53647293055616,96.94021289973699,96.35567665977267,0.4623307091094291,0.14125562583104465,0.2456583745692767,0.1908937461086429,81.09716549216103,2.066025242475604,-0.79768096547852,2.275116520771874,0.5845362399643221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63,22.51,176.6902010993362,40.143371331903886,0.9138321995464853,0.4557291666666667,0.4557291666666667,0.0,2.863706207954124,0.058671794000683564,0.03344378330143677,0.031229834775641674,-0.035237029753807325,1.690580280807552,0.04515291748335426,0.03336185783893669,0.03814682349886617,-0.020824290957985103,0.0,0.0,-7.880000000000001,279.6686636432005,-0.7108682357628255,0.25,79.2398802943004,75.94641108232447,74.65949789402335,150.60590897634782,2.143371331903886,4.4014777838087085,2.5236309833101505,0,-4
233,2019-06-09,Atlanta Dream,Connecticut Sun,59,65,Sarah Williams,Mitchell Ervin,Byron Jarrett,2.03,1.8,2.0,1.0,165.0,68.0,15.0,13.0,19.0,200.0,22.0,3.0,12.0,33.0,21.0,74.0,26.0,16.0,11.0,200.0,21.0,6.0,17.0,29.0,16.0,80.52,80.52,80.52,80.52,59,65,65,59,0,,,2019,1539.9541580535147,1563.7591287936157,3.0,0.0,0.0,5,542.2979686162286,0.0,0.13557449215405715,99.51002793552796,100.52452814446184,0.4719805515250278,0.135178440899677,0.2469017732902613,0.22952584962479927,83.42881843381466,101.96659347207053,98.49197548278036,0.4854577396461842,0.13623091295243134,0.25515403865330777,0.23138026856035937,82.94802446394789,3.0,0.0,0.0,6,3409.453092206317,3.0,1.4677412081819137,103.8769516293,93.50298540980705,0.4959416434077029,0.14433961619344637,0.3051380560700135,0.23037392164470122,83.59360876073418,105.46595124732274,95.37973790511812,0.5041884909420004,0.13960451310669678,0.3012027287820464,0.21639912644719417,82.61440389096546,-1.0145002089338817,10.373966219492942,3.4746179892901665,10.086213342204616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,20.17,161.2366234331619,30.1478486942414,0.2984842931161595,0.4699738903394256,0.4699738903394256,0.0,-11.388466428426824,-0.02396109188267509,-0.009161175293769364,-0.05823628277975218,-0.0008480720199019465,-6.611595352914449,-0.01873075129581614,-0.003373600154265438,-0.046048690128738634,0.014981142113165202,0.0,0.0,7.18,-2867.1551235900884,-1.3321667160278565,1.0,85.65876993777843,83.30783896037171,88.9784745775246,172.28631353789632,-7.8521513057586,5.34819487740136,1.6033157003359708,0,-6
234,2019-06-09,Chicago Sky,Seattle Storm,78,71,Roy Gulbeyan,Sarah Williams,Eric Brewton,2.09,1.75,0.0,1.5,160.0,73.0,11.0,11.0,20.0,200.0,31.0,8.0,8.0,34.0,16.0,68.0,19.0,6.0,11.0,200.0,26.0,3.0,16.0,16.0,13.0,84.1,84.1,84.1,84.1,78,71,71,78,0,,,2019,1464.4266224430144,1591.588702178427,4.0,0.0,0.0,4,1187.0605063132718,2.0,0.7122363037879631,103.8293796826018,106.7790406712839,0.5380111053219354,0.1679735541309575,0.24846469313894937,0.18597405738771858,82.93674703298551,103.17791223789337,105.47341441090221,0.5298350767516957,0.16424331181191557,0.2433221169790551,0.1942921807133499,82.90396540396534,5.0,0.0,0.0,6,3465.8697634435207,4.0,2.0217573620087204,102.79527189912773,94.61171452061168,0.5219124726211257,0.17043243433253968,0.27618478362049886,0.19408832369283896,80.16710132746114,103.02031932934678,95.15344128024583,0.514478039042252,0.15858818667252533,0.25884511477141475,0.19343088480014342,80.53868595455612,-2.9496609886820977,8.183557378516042,-2.295502173008842,7.866878049100947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66,20.27,175.1225429211145,37.75721770138117,0.9422592750813577,0.4557291666666667,0.4557291666666667,0.0,-11.13321836719814,0.01609863270080969,-0.002458880201582192,-0.027720090481549498,-0.008114266305120382,-10.162380222109789,0.015357037709443744,0.005655125139390232,-0.01552299779235966,0.0008612959132064668,-1.0,0.0,-0.6099999999999994,-2278.8092571302486,-1.3095210582207573,0.25,83.46220542571687,81.94096829763629,90.68923813388224,172.63020643151853,-0.2427822986188275,4.6381197344822125,2.7339936657966835,1,7
230,2019-06-09,New York Liberty,Las Vegas Aces,88,78,Eric Brewton,Robert Hussey,Mitchell Ervin,2.61,1.5,5.0,4.5,166.5,81.0,21.0,12.0,10.0,200.0,32.0,6.0,18.0,34.0,19.0,79.0,24.0,15.0,12.0,200.0,28.0,4.0,18.0,27.0,20.0,87.4,87.4,87.4,87.4,88,78,78,88,0,,,2019,1363.35673664316,1483.870778646522,2.0,0.0,0.0,5,646.8825568961911,0.0,0.10781375948269852,96.98279539285264,106.95067005034699,0.4765377774987777,0.1601195346274501,0.2835996496687926,0.1894300279105831,81.54264921465125,96.03447557176139,105.57739397613557,0.47749403261936274,0.162911439233131,0.27336960108903285,0.18826141661046497,81.48110593682938,3.0,0.0,0.0,5,2745.235180643664,4.0,1.2145583553566446,101.59673683085262,97.46735284965357,0.4951752665246415,0.1516433620038142,0.2824825338977389,0.18897290906318132,83.2744509543212,100.68037778384209,98.06451448066035,0.4838600596604821,0.14026941667429593,0.2704198262698685,0.2044283630013904,81.62103160029383,-9.967874657494349,4.129383981199055,-9.542918404374177,2.61586330318174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,24.47,170.09402039996658,37.01538017502717,0.8470211798432624,0.36496350364963503,0.36496350364963503,0.0,-14.097258638693404,-0.018637489025863818,0.008476172623635897,0.0011171157710536672,0.000457118847401794,-12.158781707555917,-0.006366027041119382,0.022642022558835073,0.0029497748191643636,-0.01616694639092542,-1.0,0.0,-14.329999999999998,-2098.352623747473,-1.1067445958739461,0.0,83.1321490312105,78.29031835985904,88.36591562391361,166.65623398377267,-0.9846198249728317,4.595224299829813,1.322372114839343,1,10
231,2019-06-09,Indiana Fever,Phoenix Mercury,87,94,Cheryl Flores,Kevin Fahy,Tiffany Bird,1.66,2.24,-0.5,-2.5,166.5,72.0,14.0,6.0,11.0,200.0,32.0,10.0,13.0,28.0,18.0,74.0,22.0,10.0,6.0,200.0,34.0,9.0,17.0,25.0,18.0,81.42,81.42,81.42,81.42,87,94,94,87,0,,,2019,1430.1748715827875,1511.8668243312688,2.0,0.0,0.0,5,0.0,0.0,0.0,102.0283069471048,100.51774191862418,0.481668396312477,0.12107490954887197,0.27278735575888025,0.2117074851314399,80.60704235338412,99.52707102014071,102.43354745939132,0.47237163261751636,0.1229191973853967,0.2602378224249556,0.20001417898717422,80.59807604880417,3.0,0.0,0.0,4,1789.1443344491595,2.0,0.8302741608542624,106.48688957777587,99.21068664806904,0.5375712662515775,0.16324670908554523,0.24424770649789856,0.2238704729322093,79.0823261123655,107.50713222005568,101.15503163423216,0.5347390987266097,0.1543041746311523,0.24558893361226128,0.2388947969341783,80.02950644786992,1.5105650284806131,7.276202929706827,-2.9064764392506106,6.352100585823521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,25.23,156.882010508555,34.037114410245984,0.7876835073373554,0.5743589743589743,0.5743589743589743,0.0,-5.765637901226214,-0.055902869939100486,-0.04217179953667326,0.02853964926098168,-0.01216298780076941,-9.258577025074132,-0.062367466109093384,-0.03138497724575562,0.0146488888126943,-0.03888061794700409,-1.0,0.0,-14.31,-1789.1443344491595,-0.8302741608542624,0.0,80.62780308542105,81.17336319335564,88.79005335415458,169.96341654751023,-3.9628855897540163,4.609144080965011,0.8302741608542624,0,-7
232,2019-06-09,Washington Mystics,Dallas Wings,86,62,Jenna Reneau,Alexis Mercado,Jeff Smith,1.19,4.76,-10.5,-10.0,155.0,68.0,16.0,9.0,12.0,200.0,30.0,12.0,14.0,20.0,10.0,61.0,6.0,8.0,16.0,200.0,28.0,3.0,3.0,21.0,18.0,74.84,74.84,74.84,74.84,86,62,62,86,0,,,2019,1561.41607441731,1444.6630815582823,2.0,0.0,0.0,5,409.4990367358702,0.0,0.2729993578239135,111.13559350471981,99.35601352718774,0.5249772051744612,0.12011110531989164,0.2842099994752736,0.19889470447667634,78.30155656076164,108.1938657863577,97.46107930260186,0.5150463016535247,0.12116017258035036,0.26651829637056396,0.19519393622288328,77.08673034711758,2.0,0.0,0.0,4,1269.7665981103119,1.0,0.7504730182290831,95.58981346145943,105.24264209428405,0.4359076898222282,0.13566493169459068,0.32580199982117747,0.19490985043599046,80.1664241789066,98.86171047303033,106.31507884906942,0.45599615380660335,0.13933661637088746,0.32852058009140844,0.20638011441698456,80.63609446289828,11.779579977532066,-9.652828632824622,10.732786483755845,-7.453368376039094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79,11.22,176.196294909968,40.87394225279234,0.7629818655317291,0.7999999999999999,0.7999999999999999,0.0,21.43240861035669,0.08906951535223301,-0.015553826374699042,-0.04159200034590388,0.003984854040685881,18.18615485979494,0.059050147846921364,-0.018176443790537095,-0.06200228372084449,-0.011186178194101282,0.0,0.0,10.569999999999999,-860.2675613744416,-0.4774736604051696,0.6666666666666666,77.69966087632676,89.37511783919214,74.86493641281982,164.24005425201196,2.8739422527923395,4.3107232161022795,1.0234723760529967,1,24
237,2019-06-11,Indiana Fever,Seattle Storm,82,84,Byron Jarrett,Isaac Barnett,Kelly Dawson,2.03,1.8,-0.5,1.0,163.5,66.0,9.0,9.0,14.0,200.0,34.0,6.0,8.0,23.0,19.0,70.0,16.0,10.0,12.0,200.0,32.0,5.0,15.0,21.0,11.0,77.0,77.0,77.0,77.0,82,84,84,82,0,,,2019,1421.0845178020545,1579.403607366356,2.0,0.0,0.0,6,0.0,0.0,0.0,102.96074597229136,104.06394387913377,0.48762905244906635,0.12032192778446452,0.25709591951599975,0.20403878618875765,80.78218611337063,100.31758015998534,103.88238347094793,0.4768484947554106,0.1229109475023301,0.25296517216774617,0.19782267066453532,80.68741921491275,2.0,0.0,0.0,7,3630.6940499713965,5.0,0.9590861073170158,99.6304075154172,93.71752459138872,0.49956835779469,0.15997784369764223,0.24936174952208762,0.20169787305388798,81.061208181188,101.40133505510218,94.46431803498149,0.5042388489263785,0.1546337258345408,0.2472260322823672,0.19819701124540326,80.95704991756993,-1.1031979068424107,5.91288292402848,-3.5648033109625885,6.937017020120692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,20.27,157.57658720969576,37.19722074853408,0.23484198019849906,0.4699738903394256,0.4699738903394256,0.0,-7.016080830870891,-0.011939305345623652,-0.039655915913177714,0.007734169993912132,0.002340913134869671,-10.50182033108328,-0.027390354170967912,-0.0317227783322107,0.005739139885378969,-0.00037434058086793787,0.0,0.0,-9.35,-3630.6940499713965,-0.9590861073170158,0.0,81.65269281376979,77.37761744692477,86.01141458227107,163.38903202919585,-0.8027792514659211,4.236245119293074,0.9590861073170158,0,-2
